CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,ICE_B1_FWd,ICE_B1_FWo,ICE_B1_FWh,ICE_B1_FWl,ICE_B1_FWs,ICE_B1_FWv,ICE_B1_FWpo,ICE_G1_FWd,ICE_G1_FWo,ICE_G1_FWh,ICE_G1_FWl,ICE_G1_FWs,ICE_G1_FWv,ICE_G1_FWpo,ICE_O1_FWd,ICE_O1_FWo,ICE_O1_FWh,ICE_O1_FWl,ICE_O1_FWs,ICE_O1_FWv,ICE_O1_FWpo,ICE_ATW1_FWd,ICE_ATW1_FWo,ICE_ATW1_FWh,ICE_ATW1_FWl,ICE_ATW1_FWs,ICE_ATW1_FWv,ICE_ATW1_FWpo,ICE_SB1_FWd,ICE_SB1_FWo,ICE_SB1_FWh,ICE_SB1_FWl,ICE_SB1_FWs,ICE_SB1_FWv,ICE_SB1_FWpo,ICE_M1_FWd,ICE_M1_FWo,ICE_M1_FWh,ICE_M1_FWl,ICE_M1_FWs,ICE_M1_FWv,ICE_M1_FWpo,ICE_T1_FWd,ICE_T1_FWo,ICE_T1_FWh,ICE_T1_FWl,ICE_T1_FWs,ICE_T1_FWv,ICE_T1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo
7/17/2015,14.5,14.65,14.35,14.425,70415,155965,7/17/2015,151.34375,152.34375,151.1875,152.09375,199931,487275,7/17/2015,119.2109375,119.25,119,119.1328125,434780,2155412,7/17/2015,428,429.5,418.25,420.25,99861,526143,7/17/2015,10.975,11,10.775,10.92,595,7540,7/17/2015,31.37,31.91,31.26,31.78,15632,46933,7/17/2015,1016.5,1021.25,1007.5,1014.75,17509,75991,7/17/2015,561.75,561.75,546,554,63046,222384,7/17/2015,0.7383,0.7395,0.7344,0.7355,46816,154496,7/17/2015,1.5601,1.5668,1.5547,1.5606,63023,158759,7/17/2015,0.7711,0.7718,0.7684,0.7695,46623,135940,7/17/2015,8060.5,8074.5,8054,8062.5,54371,247846,7/17/2015,146.4,147.5,145.525,146.65,23786,61486,7/17/2015,62820,63030,62490,62590,28323,135210,7/17/2015,279.9,282.4,277.4,278.2,300,3208,7/17/2015,1.0463,1.0482,1.0411,1.0427,10745,23994,8/19/2015,48.5,49.11,46.78,47.16,241456,304542,8/19/2015,470.5,476.25,457.75,463,67692,149628,8/19/2015,1.5567,1.5567,1.5041,1.518,1365,2280,8/17/2015,55.2,55.2,55.2,55.2,0,6798,7/20/2015,11.81,11.87,11.35,11.44,88617,451476,8/19/2015,39.26,39.5,38.9,39.01,11945,36453,8/19/2015,42.778,43.072,40.756,41.176,48742,64362,7/17/2015,2.863,2.897,2.826,2.87,89665,95462,7/17/2015,51.034,51.358,50.284,51.018,194248,235027,7/17/2015,1.8935,1.9347,1.8892,1.9286,51545,55022,7/17/2015,1.666,1.6807,1.6538,1.6641,39467,52264
7/16/2015,15.35,15.42,14.47,14.475,113103,149783,7/16/2015,150.65625,151.625,150,151.34375,425348,479030,7/16/2015,119.359375,119.3828125,119.0625,119.21875,971596,2170972,7/16/2015,430.25,438.75,428.25,430,137455,524849,7/16/2015,11.05,11.09,10.935,10.96,434,7652,7/16/2015,31.69,31.95,31.4,31.46,17923,51051,7/16/2015,1027.25,1038.25,1015.25,1019,20526,77773,7/16/2015,567.5,574,561.5,562.25,60861,228460,7/16/2015,0.7356,0.7414,0.7326,0.738,68590,152598,7/16/2015,1.5631,1.5644,1.5553,1.5599,60838,157600,7/16/2015,0.7738,0.7745,0.7705,0.7707,53280,137208,7/16/2015,8082.5,8086.5,8057.5,8060.5,74170,247655,7/16/2015,147,147.1,146.1,146.5,13732,63167,7/16/2015,63120,63120,62870,62940,22179,137062,7/16/2015,284.4,285,279.2,280.5,390,3214,7/16/2015,1.0524,1.0529,1.0452,1.0462,12834,23661,8/18/2015,48.55,49.04,48.25,48.81,184123,308426,8/18/2015,472,475.5,467,471,39915,156230,8/18/2015,1.552,1.5586,1.5423,1.5586,680,2320,8/14/2015,55.4,55.4,55.4,55.4,0,6741,7/17/2015,12.23,12.26,11.92,11.96,54820,452711,8/18/2015,39.1,39.65,39.05,39.4,5970,39670,8/18/2015,42.122,43.184,41.74,42.92,36864,56826,7/16/2015,2.914,2.93,2.842,2.854,144126,105952,7/16/2015,51.686,52.244,50.904,50.976,289847,196357,7/16/2015,1.8624,1.9069,1.8552,1.8967,42774,58332,7/16/2015,1.6764,1.6849,1.6645,1.6662,49360,57476
7/15/2015,15.6,15.9,15.3,15.35,84336,128928,7/15/2015,149.4375,150.96875,148.875,150.84375,207339,484578,7/15/2015,119.25,119.4375,118.9765625,119.3984375,530375,2139412,7/15/2015,427,431.75,421,429.5,146536,533353,7/15/2015,11.075,11.1,11.02,11.06,247,7689,7/15/2015,32.28,32.58,31.56,31.65,25205,54860,7/15/2015,1030,1035,1014.25,1025,25160,80119,7/15/2015,569.5,569.75,558.5,566.75,70540,228370,7/15/2015,0.7426,0.7464,0.7328,0.7346,96927,148130,7/15/2015,1.5625,1.5669,1.557,1.5623,76086,156848,7/15/2015,0.7846,0.7853,0.7711,0.7729,97913,132966,7/15/2015,8110.5,8118.5,8071,8088.5,167985,245481,7/15/2015,147.225,147.85,146.525,147.025,16812,64659,7/15/2015,63540,63680,62980,63020,60799,131254,7/15/2015,286.5,288.8,284,284.4,240,3171,7/15/2015,1.0599,1.0611,1.0494,1.0522,31233,22006,8/17/2015,48.76,49.44,48.35,48.74,191389,311805,8/17/2015,472.5,478.5,467.75,475.5,48278,161996,8/17/2015,1.5609,1.5729,1.553,1.5548,747,2456,8/13/2015,55.75,55.75,55.75,55.75,0,6741,7/16/2015,12.41,12.47,12.16,12.27,46831,456174,8/17/2015,39.5,39.7,39.35,39.5,7350,40420,8/17/2015,42.34,42.892,41.888,42.086,36112,52297,7/15/2015,2.845,2.929,2.832,2.918,147175,113098,7/15/2015,53.4,53.5,51.21,51.41,319169,150815,7/15/2015,1.924,1.9289,1.8527,1.8589,53489,67140,7/15/2015,1.7275,1.7316,1.6644,1.6693,54230,59942
7/14/2015,15.6,15.8,15.25,15.575,82252,118286,7/14/2015,148.59375,149.65625,148.53125,149.53125,194302,490618,7/14/2015,118.9375,119.265625,118.890625,119.203125,446554,2138131,7/14/2015,440,443.25,427.25,428.25,143837,532700,7/14/2015,10.855,11.15,10.855,11.08,664,7717,7/14/2015,32.64,32.95,32.25,32.4,24095,58241,7/14/2015,1039.5,1053.25,1030.5,1033.5,27096,80574,7/14/2015,575,582.5,569.25,571,60667,229106,7/14/2015,0.7375,0.7453,0.7363,0.7423,67597,147098,7/14/2015,1.548,1.5636,1.5443,1.5624,95833,160194,7/14/2015,0.7842,0.7858,0.7802,0.7839,57639,130340,7/14/2015,8106.5,8142.5,8087.5,8113,82270,246358,7/14/2015,146.5,147.925,146.1,147.15,31348,70252,7/14/2015,63320,63700,63170,63490,23265,131500,7/14/2015,290.5,294.5,285.6,287,332,3161,7/14/2015,1.0546,1.0665,1.0512,1.0603,17132,22596,8/14/2015,49.406,49.768,48.68,49.158,222180,284365,8/14/2015,475.75,479,471,474.5,53721,164632,8/14/2015,1.5639,1.5639,1.5458,1.5579,457,2550,8/12/2015,56.2,56.2,55.5,55.6,11,6756,7/15/2015,12.61,12.61,12.41,12.46,44915,458551,8/14/2015,39.92,40.26,39.92,40.04,4910,40630,8/14/2015,42.246,43.066,42.028,42.622,32326,47742,7/14/2015,2.868,2.934,2.822,2.84,150565,123203,7/14/2015,52,53.43,50.88,53.04,418204,170566,7/14/2015,1.9389,1.9467,1.891,1.9307,55347,71628,7/14/2015,1.7156,1.7328,1.6838,1.7253,43878,65450
7/13/2015,17.95,17.95,15.55,15.575,94364,105826,7/13/2015,150.3125,150.75,148.15625,149.15625,233852,488131,7/13/2015,119.4140625,119.453125,118.8828125,119,588639,2125797,7/13/2015,434.75,442,431,440.75,119924,535055,7/13/2015,10.855,11.15,10.855,11.08,664,7717,7/13/2015,32.31,32.89,32.18,32.74,15354,58141,7/13/2015,1030.5,1040.5,1021,1037.5,15680,79878,7/13/2015,574.5,576.75,566.5,575.75,56395,227754,7/13/2015,0.7423,0.7472,0.7383,0.7411,87569,141761,7/13/2015,1.551,1.5582,1.5473,1.5476,78135,159707,7/13/2015,0.787,0.7881,0.7812,0.7834,62754,126000,7/13/2015,8164,8174.5,8100,8106,113886,242769,7/13/2015,147.4,147.475,146.275,146.6,34705,79640,7/13/2015,63230,63410,62960,63330,38923,133760,7/13/2015,293.9,299,292.5,293.2,555,3061,7/13/2015,1.0571,1.0742,1.0567,1.0645,22207,23072,8/13/2015,50.156,50.654,49.09,49.466,223460,252298,8/13/2015,484,488.5,474.5,475.75,63874,173729,8/13/2015,1.5719,1.5723,1.5605,1.5687,617,2654,8/11/2015,56,56,55.95,55.95,2,6772,7/14/2015,12.56,12.8,12.55,12.64,57069,466565,8/13/2015,40.3,40.5,40,40.09,8015,41700,8/13/2015,43.44,43.73,41.92,42.23,50758,49515,7/13/2015,2.816,2.883,2.787,2.864,174497,144714,7/13/2015,52.15,53.17,51.26,52.2,350089,207929,7/13/2015,2.0165,2.0192,1.9335,1.9396,60402,77909,7/13/2015,1.7331,1.7462,1.678,1.7187,55861,70174
7/10/2015,18.6,18.77,17.1,17.175,86560,95377,7/10/2015,151.09375,151.125,149.03125,149.09375,311718,492235,7/10/2015,119.5546875,119.5625,119.0625,119.1171875,622589,2167855,7/10/2015,428,439.25,424.25,434.75,155942,535958,7/10/2015,11.05,11.38,11.005,11.085,991,7898,7/10/2015,32.38,32.83,32.3,32.42,26574,57473,7/10/2015,1026.25,1048.25,1022,1032,32055,81327,7/10/2015,577,588.25,568.5,576,81263,228675,7/10/2015,0.7423,0.7472,0.7383,0.7411,87569,141761,7/10/2015,1.5369,1.5546,1.5357,1.5497,97196,164556,7/10/2015,0.7863,0.7891,0.7834,0.7872,67722,123430,7/10/2015,8240.5,8240.5,8144,8146,142268,249863,7/10/2015,148.75,149.125,147.35,147.475,33094,87330,7/10/2015,62950,63500,62890,63340,27110,135379,7/10/2015,293.9,299,292.5,293.2,555,3061,7/10/2015,1.0571,1.0742,1.0567,1.0645,22207,23072,8/12/2015,49.552,50.218,48.944,49.868,191859,210906,8/12/2015,477.25,486.25,472.5,477.75,100693,174804,8/12/2015,1.5802,1.596,1.5735,1.5869,1387,2797,8/10/2015,56.8,56.8,56.8,56.8,2,6731,7/13/2015,12.5,12.63,12.33,12.56,47037,468378,8/12/2015,40.79,40.8,40.2,40.29,6600,41910,8/12/2015,43.48,43.85,42.82,43.3,63578,56258,7/10/2015,2.732,2.807,2.723,2.77,123826,166271,7/10/2015,52.48,53.89,51.96,52.74,331718,246612,7/10/2015,2.0286,2.0579,1.987,2.0165,65160,82436,7/10/2015,1.7255,1.7612,1.7203,1.7399,48337,75288
7/9/2015,18.2,18.7,17.2,18.675,78022,95350,7/9/2015,154.25,154.65625,151.34375,151.59375,306425,496026,7/9/2015,120,120.0546875,119.5859375,119.640625,1009538,2146506,7/9/2015,424.5,433,424,428.75,142446,539330,7/9/2015,11.01,11.18,11.01,11.05,437,7949,7/9/2015,31.76,32.5,31.59,32.37,24069,58854,7/9/2015,996,1033.75,995.75,1026.25,29194,80042,7/9/2015,576.5,586.5,575.25,578,62449,228610,7/9/2015,0.7402,0.7464,0.7365,0.7417,90242,142820,7/9/2015,1.5356,1.5413,1.5337,1.5356,65540,167185,7/9/2015,0.784,0.7888,0.7839,0.7855,63034,120429,7/9/2015,8298,8307.5,8232,8248.5,122035,254630,7/9/2015,149.225,150.45,148,148.475,34084,95850,7/9/2015,62810,63250,62760,63050,24945,138097,7/9/2015,284,293.2,282.1,289.5,728,2930,7/9/2015,1.0596,1.0636,1.0532,1.0565,16054,23251,8/11/2015,50.396,51.218,48.724,49.286,219327,210925,8/11/2015,485.5,491.25,470.75,471.25,108527,173279,8/11/2015,1.5634,1.566,1.5487,1.5629,916,2895,8/7/2015,56.55,56.55,56.45,56.45,2,6737,7/10/2015,11.9,12.44,11.9,12.41,62516,469983,8/11/2015,40.85,41.2,40.79,40.84,6230,41745,8/11/2015,44.78,45.32,42.7,43.08,73618,62934,7/9/2015,2.687,2.738,2.644,2.726,128659,177782,7/9/2015,51.83,53.54,51.48,52.78,364773,280445,7/9/2015,2.0066,2.059,1.9821,2.0451,67696,85640,7/9/2015,1.7191,1.7599,1.7157,1.736,50115,78228
7/8/2015,16.68,18.25,16.65,18.175,100974,90686,7/8/2015,152.90625,154.71875,152.875,154.125,265455,496603,7/8/2015,119.6875,120.0390625,119.65625,119.9921875,610519,2138549,7/8/2015,422.5,429,418.5,424.5,109273,551301,7/8/2015,10.875,11.205,10.875,11.01,923,7857,7/8/2015,31.61,32.1,31.33,31.69,36409,60261,7/8/2015,994,1008,987.25,996.75,25817,84120,7/8/2015,584.25,588.25,573,577.5,60131,227411,7/8/2015,0.7418,0.7431,0.7345,0.7393,108119,135475,7/8/2015,1.5447,1.546,1.5323,1.5347,85565,168237,7/8/2015,0.7858,0.7873,0.7825,0.7841,77720,115334,7/8/2015,8173,8312.5,8166.5,8297,214052,248561,7/8/2015,151.15,151.575,148.55,149,41122,107277,7/8/2015,63000,63090,62710,62940,28200,140070,7/8/2015,283.1,289.4,282.2,283.2,539,2808,7/8/2015,1.0586,1.0656,1.0541,1.06,36072,23370,8/10/2015,48.43,50.49,48.24,50.41,202024,207694,8/10/2015,468.75,488.75,468.5,481.5,99545,174760,8/10/2015,1.5675,1.5949,1.5669,1.5921,1149,2966,8/6/2015,57.4,57.4,57.4,57.4,0,6692,7/9/2015,12.3,12.43,11.84,11.9,74286,475887,8/10/2015,40.11,40.71,40.11,40.6,7805,41780,8/10/2015,43.68,45.01,43.4,44.96,69981,70388,7/8/2015,2.729,2.756,2.676,2.685,117760,197178,7/8/2015,52.91,52.96,50.91,51.65,417903,314632,7/8/2015,1.9677,2.0149,1.9415,1.999,76893,90213,7/8/2015,1.715,1.7296,1.6863,1.7152,56796,79112
7/7/2015,17.4,18.36,16.65,16.675,99793,81701,7/7/2015,151.71875,154.4375,151.28125,153.5,349958,488025,7/7/2015,119.578125,120.046875,119.5,119.8046875,638361,2122408,7/7/2015,420.25,424.5,415,423.25,191024,545459,7/7/2015,10.85,10.93,10.765,10.895,654,8037,7/7/2015,32.74,32.95,31.48,31.52,48781,63609,7/7/2015,1021,1025.75,989.25,992,44671,87894,7/7/2015,593,593.25,578.25,585.25,86637,228189,7/7/2015,0.7473,0.7473,0.737,0.7411,99723,131641,7/7/2015,1.5598,1.5601,1.5405,1.5436,104248,171668,7/7/2015,0.7897,0.7899,0.7817,0.7851,74579,110610,7/7/2015,8167,8203,8145,8174.5,110778,248298,7/7/2015,150.625,151.4,149.875,151.075,21599,111275,7/7/2015,63270,63360,62690,62990,40481,135938,7/7/2015,284,285.4,281.1,282.3,443,2718,7/7/2015,1.0638,1.0642,1.0536,1.0594,16517,21996,8/7/2015,49.62,50.06,48.42,48.61,232934,239679,8/7/2015,473.25,477,469.25,470.25,79137,187725,8/7/2015,1.5473,1.5473,1.5436,1.5436,2602,3019,8/5/2015,56.8,57.05,56.8,57.05,2,6694,7/8/2015,12.27,12.5,12.21,12.31,67605,478445,8/7/2015,40.94,41.08,40.55,40.66,7220,42845,8/7/2015,44.75,45.15,43.65,43.87,43406,76270,7/7/2015,2.758,2.8,2.688,2.716,123094,196760,7/7/2015,52.75,53.43,50.58,52.33,505948,319366,7/7/2015,1.937,1.9752,1.9074,1.9494,69279,94059,7/7/2015,1.72,1.7368,1.6721,1.7113,71713,81411
7/6/2015,17.85,19.05,17.18,17.375,81329,84478,7/6/2015,151.9375,152.09375,149.09375,152.0625,266996,481067,7/6/2015,119.90625,119.9375,119.1640625,119.65625,594270,2112870,7/6/2015,427,428,417,426.5,135144,548621,7/6/2015,10.635,10.94,10.435,10.815,1513,7841,7/6/2015,33.45,33.48,32.61,32.74,29363,65274,7/6/2015,1032,1032,1017,1022.25,28060,90285,7/6/2015,584.5,599.75,572.25,595.5,95887,223594,7/6/2015,0.744,0.7619,0.7435,0.7468,90666,123484,7/6/2015,1.5533,1.5638,1.5524,1.5596,69292,172118,7/6/2015,0.7924,0.7966,0.7888,0.7894,63150,104951,7/6/2015,8204.5,8214.5,8124.5,8175,115652,247075,7/6/2015,151.5,151.725,150.075,150.5,20422,114179,7/6/2015,63120,63550,62710,63210,48683,128861,7/6/2015,285.7,288,282.8,284.9,463,2643,7/6/2015,1.0618,1.0667,1.0585,1.0633,13151,21882,8/6/2015,49.72,49.83,48.88,49.52,230691,265250,8/6/2015,474.25,475.25,467.25,467.75,99984,175054,8/6/2015,1.5407,1.5533,1.5343,1.5499,1458,2769,8/4/2015,56.9,57.1,56.9,57,11,6696,7/7/2015,12.47,12.69,12.19,12.33,74148,485554,8/6/2015,40.66,41.3,40.66,41.22,5560,42115,8/6/2015,45.2,45.24,44.19,44.66,42477,81490,7/6/2015,2.771,2.857,2.731,2.756,108023,203108,7/6/2015,54.9,56.79,52.41,52.53,455935,323662,7/6/2015,1.9995,2.0365,1.9205,1.9237,70531,98773,7/6/2015,1.7912,1.8415,1.705,1.7089,62538,86234
7/2/2015,16.15,17.3,16.08,17.025,82389,82577,7/2/2015,148.75,149.90625,147.8125,149.1875,238072,477766,7/2/2015,118.859375,119.3046875,118.7109375,119.1796875,629629,2095363,7/2/2015,422,430.75,418.5,428.5,159533,543193,7/2/2015,10.625,10.85,10.41,10.635,880,7826,7/2/2015,33.08,33.6,32.98,33.48,19129,65847,7/2/2015,1040,1047.25,1029,1038.25,34197,91695,7/2/2015,588,601,574,590.5,83510,221756,7/2/2015,0.7617,0.7627,0.756,0.7593,80620,119866,7/2/2015,1.5608,1.5632,1.5555,1.5592,64202,176348,7/2/2015,0.7937,0.7967,0.7905,0.7953,79482,96615,7/2/2015,8125,8139.5,8087.5,8131.5,91360,249000,7/2/2015,151.65,151.975,150.825,151.225,26405,116251,7/2/2015,62970,63610,62720,63410,57771,120646,7/2/2015,285,288.6,284.6,285.7,241,2638,7/2/2015,1.0579,1.0646,1.0549,1.0625,16182,21994,8/5/2015,50.14,50.99,49.02,49.59,266217,270733,8/5/2015,477,481.75,466.5,476,89684,165982,8/5/2015,1.5589,1.5654,1.526,1.5385,1159,2973,8/3/2015,56.45,56.45,56.45,56.45,0,6696,7/6/2015,12.3,12.57,12.15,12.48,64778,488149,8/5/2015,40.67,40.89,40.45,40.72,5145,42610,8/5/2015,45.85,46.7,44.83,45.15,49348,84049,7/2/2015,2.798,2.885,2.795,2.822,156307,213624,7/2/2015,56.87,57.95,56.5,56.93,297046,326973,7/2/2015,2.012,2.0592,2.011,2.0343,58537,99737,7/2/2015,1.8444,1.8747,1.8309,1.8399,53225,89621
7/1/2015,17.35,17.35,16.1,16.175,76809,80359,7/1/2015,150.5,150.65625,148.40625,148.84375,244800,477901,7/1/2015,119.1640625,119.1875,118.7890625,118.8671875,591752,2104956,7/1/2015,420,426.5,412,422.5,246476,539893,7/1/2015,10.4,10.64,10.37,10.625,896,7702,7/1/2015,33.65,33.71,33.01,33.13,27961,67653,7/1/2015,1047,1054.75,1032.5,1040.75,40766,91649,7/1/2015,614.5,615,576,588.5,129390,224392,7/1/2015,0.7672,0.7708,0.7607,0.7614,62825,118300,7/1/2015,1.5692,1.573,1.558,1.5593,88681,181160,7/1/2015,0.7996,0.8001,0.7929,0.7934,68132,87493,7/1/2015,8167,8174.5,8120,8126.5,96402,252048,7/1/2015,148.4,151.075,148.1,151.075,33160,116852,7/1/2015,63140,63340,62880,62980,39280,111122,7/1/2015,285.3,286.4,284.4,284.7,256,2652,7/1/2015,1.0726,1.0734,1.0565,1.0567,23002,21106,8/4/2015,49.7,50.45,49.58,49.99,215815,296818,8/4/2015,473.5,481,472.5,476,81546,167630,8/4/2015,1.5489,1.5575,1.5475,1.5475,702,2998,7/31/2015,57.28,57.28,56.75,56.75,5,6482,7/2/2015,12.44,12.68,12.24,12.3,98534,503460,8/4/2015,41.5,41.82,41,41.31,10330,45885,8/4/2015,45.45,46.23,45.43,45.74,40357,85593,7/1/2015,2.816,2.856,2.761,2.783,124691,209623,7/1/2015,58.98,58.98,56.68,56.96,373405,319172,7/1/2015,2.0451,2.0452,1.9985,2.0068,59264,102774,7/1/2015,1.8835,1.8835,1.8316,1.8393,63732,88644
6/30/2015,17.39,17.952,16.514,17.365,126576,94696,6/30/2015,150.9375,151.5,150.03125,150.84375,294818,478174,6/30/2015,119.3046875,119.375,119.0546875,119.2578125,798766,2106042,6/30/2015,389.85,420.6,388.95,420.4,240739,431619,6/30/2015,9.994,10.519,9.994,10.397,1132,6350,6/30/2015,33.066,33.782,32.746,33.632,36098,54604,6/30/2015,994.9,1052.85,987.15,1050.85,63719,75970,6/30/2015,582.8,617.35,575.75,615.55,119680,178895,6/30/2015,0.7649,0.7693,0.7628,0.7685,77133,119675,6/30/2015,1.5727,1.5769,1.5685,1.5725,98265,185428,6/30/2015,0.8056,0.808,0.7991,0.7998,93990,81682,6/30/2015,8168.5,8208.5,8156,8182.5,133465,253756,6/30/2015,149.825,150.7,147.85,148.075,26479,120278,6/30/2015,63390,63630,63240,63270,34372,112004,6/30/2015,289.44,290.64,285.68,285.9,346,2361,6/30/2015,1.0841,1.0845,1.069,1.0722,23044,21168,8/3/2015,51.55,52.01,49.36,49.52,299351,311023,8/3/2015,485,487.75,470.5,477,89768,164401,8/3/2015,1.5573,1.5683,1.5305,1.5305,1610,2958,7/30/2015,57.55,57.55,57.55,57.55,0,6485,7/1/2015,12.4,12.57,12.3,12.44,76438,517331,8/3/2015,41.93,41.93,41.57,41.67,6960,45435,8/3/2015,46.9,46.9,45.09,45.17,55882,83859,6/30/2015,2.806,2.837,2.752,2.832,115062,209344,6/30/2015,58.27,59.69,57.94,59.47,282364,331764,6/30/2015,2.00342,2.07208,1.9976,2.05744,48126,81936,6/30/2015,1.84392,1.90168,1.83756,1.88924,47430,70463
6/29/2015,15.44,17.55,15.3,17.405,158157,117456,6/29/2015,149.75,151.6875,149.21875,150.90625,324879,471402,6/29/2015,119.265625,119.59375,118.9453125,119.296875,866334,2109345,6/29/2015,387.8,396.4,387,388.5,184806,347105,6/29/2015,10.077,10.077,9.851,9.967,1470,5045,6/29/2015,33.206,33.434,32.974,33.086,37590,48110,6/29/2015,994.55,1010.7,992.15,997.7,50699,64585,6/29/2015,560.6,589.7,560.25,582.3,104332,140103,6/29/2015,0.7593,0.7681,0.7555,0.7672,86428,125370,6/29/2015,1.5669,1.5781,1.565,1.5728,108199,183831,6/29/2015,0.8087,0.8118,0.8047,0.8075,73916,81778,6/29/2015,8149,8197.5,8124.5,8175,161332,251366,6/29/2015,148.6,150.45,147.85,149.875,22215,122520,6/29/2015,63530,63700,63290,63330,34043,108409,6/29/2015,291.24,293.38,290.04,291,184,2033,6/29/2015,1.0676,1.0849,1.0636,1.0834,26089,21011,7/31/2015,53.43,53.47,51.63,52.21,204561,324160,7/31/2015,494.7,496.3,484.9,491.75,63580,147162,7/31/2015,1.6022,1.6158,1.5823,1.5889,1274,3201,7/29/2015,57.44,57.44,57.4,57.4,2,6519,6/30/2015,12.1,12.448,12.036,12.432,62291,428103,7/31/2015,42.6,43,42.22,42.35,5080,45175,7/31/2015,48.49,48.61,46.71,47.12,35309,87833,6/29/2015,2.755,2.844,2.735,2.805,123712,212750,6/29/2015,58.84,59.27,58.04,58.33,286035,332326,6/29/2015,2.02404,2.03648,1.99542,2.0141,40901,66390,6/29/2015,1.85612,1.87278,1.82126,1.8408,46771,55809
